2.097E-9	1.10082
2.100E-9	1.10159
2.101E-9	1.10213
2.101E-9	1.10215
2.101E-9	1.10219
2.101E-9	1.10228
2.102E-9	1.10238
2.102E-9	1.10248
2.103E-9	1.10269
2.103E-9	1.10271
2.103E-9	1.10276
2.103E-9	1.10286
2.104E-9	1.10307
2.105E-9	1.10347
2.107E-9	1.10428
2.111E-9	1.10588
2.116E-9	1.10736
2.117E-9	1.10801
2.119E-9	1.10868
2.121E-9	1.10935
2.123E-9	1.11011
2.126E-9	1.11111
2.129E-9	1.11206
2.131E-9	1.11299
2.134E-9	1.11398
2.137E-9	1.11504
2.140E-9	1.11621
2.144E-9	1.11753
2.148E-9	1.11901
2.151E-9	1.12016
2.154E-9	1.12106
2.157E-9	1.12213
2.160E-9	1.12326
2.164E-9	1.12448
2.167E-9	1.12579
2.171E-9	1.12697
2.174E-9	1.12829
2.179E-9	1.12973
2.183E-9	1.13123
2.187E-9	1.13273
2.191E-9	1.13399
2.193E-9	1.13494
2.196E-9	1.13577
2.198E-9	1.13668
2.202E-9	1.13809
2.206E-9	1.13943
2.209E-9	1.14054
2.212E-9	1.14150
2.217E-9	1.14310
2.221E-9	1.14452
2.225E-9	1.14606
2.231E-9	1.14794
2.236E-9	1.14994
2.243E-9	1.15216
2.249E-9	1.15431
2.255E-9	1.15654
2.260E-9	1.15817
2.265E-9	1.15999
2.271E-9	1.16197
2.279E-9	1.16458
2.280E-9	1.16505
2.283E-9	1.16598
2.283E-9	1.16610
2.284E-9	1.16633
2.284E-9	1.16634
2.284E-9	1.16634
2.284E-9	1.16634
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16635
2.284E-9	1.16636
2.284E-9	1.16636
2.284E-9	1.16638
2.284E-9	1.16641
2.284E-9	1.16647
2.285E-9	1.16658
2.285E-9	1.16681
2.287E-9	1.16728
2.289E-9	1.16817
2.293E-9	1.16943
2.299E-9	1.17143
2.306E-9	1.17389
2.314E-9	1.17661
2.323E-9	1.17968
2.334E-9	1.18327
2.347E-9	1.18767
2.359E-9	1.19168
2.373E-9	1.19648
2.388E-9	1.20153
2.405E-9	1.20698
2.426E-9	1.21406
2.448E-9	1.22128
2.469E-9	1.22789
2.480E-9	1.23143
2.486E-9	1.23339
2.491E-9	1.23499
2.495E-9	1.23649
2.500E-9	1.23808
2.505E-9	1.23957
2.511E-9	1.24135
2.520E-9	1.24423
2.528E-9	1.24699
2.535E-9	1.24907
2.540E-9	1.25057
2.544E-9	1.25201
2.553E-9	1.25484
2.558E-9	1.25621
2.561E-9	1.25734
2.564E-9	1.25833
2.567E-9	1.25929
2.571E-9	1.26029
2.574E-9	1.26149
2.578E-9	1.26267
2.582E-9	1.26394
2.588E-9	1.26559
2.593E-9	1.26711
2.596E-9	1.26833
2.600E-9	1.26940
2.606E-9	1.27114
2.612E-9	1.27308
2.618E-9	1.27486
2.622E-9	1.27616
2.625E-9	1.27720
2.628E-9	1.27814
2.631E-9	1.27906
2.634E-9	1.28000
2.638E-9	1.28099
2.641E-9	1.28204
2.645E-9	1.28315
2.649E-9	1.28430
2.653E-9	1.28551
2.655E-9	1.28620
2.657E-9	1.28685
2.660E-9	1.28782
2.664E-9	1.28883
2.667E-9	1.28986
2.671E-9	1.29091
2.674E-9	1.29195
2.677E-9	1.29298
2.681E-9	1.29400
2.684E-9	1.29499
2.687E-9	1.29596
2.691E-9	1.29689
2.694E-9	1.29779
2.696E-9	1.29865
2.699E-9	1.29948
2.702E-9	1.30029
2.705E-9	1.30110
2.708E-9	1.30195
2.711E-9	1.30291
2.715E-9	1.30412
2.721E-9	1.30591
2.726E-9	1.30743
2.731E-9	1.30881
2.735E-9	1.31015
2.740E-9	1.31138
2.743E-9	1.31244
2.747E-9	1.31341
2.750E-9	1.31442
2.753E-9	1.31529
2.756E-9	1.31609
2.760E-9	1.31738
2.764E-9	1.31835
2.767E-9	1.31920
2.771E-9	1.32048
2.774E-9	1.32144
2.777E-9	1.32230
2.780E-9	1.32299
2.782E-9	1.32364
2.785E-9	1.32449
2.787E-9	1.32513
2.790E-9	1.32583
2.793E-9	1.32685
2.799E-9	1.32840
2.800E-9	1.32882
2.802E-9	1.32931
2.803E-9	1.32975
2.804E-9	1.33010
2.806E-9	1.33044
2.807E-9	1.33080
2.808E-9	1.33119
2.810E-9	1.33162
2.811E-9	1.33205
2.813E-9	1.33248
2.814E-9	1.33288
2.816E-9	1.33326
2.817E-9	1.33362
2.818E-9	1.33397
2.819E-9	1.33418
2.819E-9	1.33433
2.820E-9	1.33446
2.820E-9	1.33459
2.821E-9	1.33473
2.821E-9	1.33489
2.822E-9	1.33511
2.823E-9	1.33534
2.824E-9	1.33556
2.825E-9	1.33578
2.825E-9	1.33598
2.826E-9	1.33617
2.827E-9	1.33635
2.827E-9	1.33652
2.828E-9	1.33668
2.828E-9	1.33684
2.829E-9	1.33700
2.830E-9	1.33720
2.830E-9	1.33742
2.831E-9	1.33769
2.832E-9	1.33795
2.833E-9	1.33823
2.834E-9	1.33855
2.836E-9	1.33891
2.837E-9	1.33930
2.839E-9	1.33972
2.840E-9	1.34022
2.842E-9	1.34080
2.844E-9	1.34120
2.845E-9	1.34158
2.847E-9	1.34197
2.848E-9	1.34236
2.849E-9	1.34272
2.851E-9	1.34309
2.852E-9	1.34348
2.853E-9	1.34390
2.855E-9	1.34426
2.856E-9	1.34464
2.857E-9	1.34493
2.859E-9	1.34530
2.860E-9	1.34576
2.862E-9	1.34628
2.864E-9	1.34675
2.864E-9	1.34695
2.865E-9	1.34716
2.866E-9	1.34736
2.867E-9	1.34759
2.868E-9	1.34786
2.868E-9	1.34806
2.869E-9	1.34827
2.870E-9	1.34852
2.871E-9	1.34889
2.874E-9	1.34953
2.876E-9	1.35003
2.877E-9	1.35040
2.878E-9	1.35083
2.880E-9	1.35118
2.881E-9	1.35142
2.881E-9	1.35165
2.882E-9	1.35190
2.883E-9	1.35218
2.884E-9	1.35248
2.886E-9	1.35279
2.887E-9	1.35308
2.888E-9	1.35336
2.889E-9	1.35363
2.890E-9	1.35390
2.891E-9	1.35415
2.891E-9	1.35439
2.892E-9	1.35462
2.893E-9	1.35480
2.893E-9	1.35489
2.894E-9	1.35496
2.894E-9	1.35508
2.894E-9	1.35520
2.895E-9	1.35531
2.895E-9	1.35541
2.895E-9	1.35550
2.896E-9	1.35559
2.896E-9	1.35568
2.897E-9	1.35578
2.897E-9	1.35591
2.898E-9	1.35605
2.898E-9	1.35618
2.898E-9	1.35631
2.899E-9	1.35646
2.900E-9	1.35665
2.900E-9	1.35687
2.901E-9	1.35713
2.903E-9	1.35744
2.904E-9	1.35780
2.906E-9	1.35827
2.908E-9	1.35883
2.909E-9	1.35929
2.911E-9	1.35969
2.912E-9	1.36014
2.914E-9	1.36055
2.916E-9	1.36096
2.917E-9	1.36133
2.918E-9	1.36165
2.919E-9	1.36199
2.921E-9	1.36248
2.923E-9	1.36291
2.924E-9	1.36333
2.926E-9	1.36381
2.928E-9	1.36434
2.930E-9	1.36495
2.933E-9	1.36565
2.936E-9	1.36641
2.939E-9	1.36724
2.942E-9	1.36815
2.946E-9	1.36916
2.950E-9	1.37030
2.955E-9	1.37151
2.960E-9	1.37284
2.965E-9	1.37437
2.972E-9	1.37606
2.977E-9	1.37732
2.982E-9	1.37881
2.989E-9	1.38052
2.995E-9	1.38202
2.999E-9	1.38313
3.003E-9	1.38420
3.007E-9	1.38521
3.012E-9	1.38662
3.017E-9	1.38797
3.023E-9	1.38935
3.028E-9	1.39062
3.033E-9	1.39193
3.039E-9	1.39346
3.044E-9	1.39478
3.050E-9	1.39623
3.056E-9	1.39782
3.062E-9	1.39946
3.069E-9	1.40127
3.077E-9	1.40316
3.084E-9	1.40502
3.091E-9	1.40680
3.099E-9	1.40867
3.107E-9	1.41077
3.116E-9	1.41300
3.124E-9	1.41488
3.131E-9	1.41671
3.138E-9	1.41847
3.146E-9	1.42042
3.160E-9	1.42366
3.174E-9	1.42707
3.188E-9	1.43053
3.200E-9	1.43323
3.209E-9	1.43548
3.220E-9	1.43799
3.229E-9	1.44008
3.236E-9	1.44179
3.242E-9	1.44312
3.249E-9	1.44473
3.255E-9	1.44621
3.260E-9	1.44728
3.265E-9	1.44842
3.269E-9	1.44936
3.272E-9	1.45020
3.276E-9	1.45104
3.280E-9	1.45193
3.285E-9	1.45306
3.287E-9	1.45354
3.289E-9	1.45405
3.291E-9	1.45452
3.294E-9	1.45500
3.296E-9	1.45549
3.298E-9	1.45599
3.301E-9	1.45657
3.305E-9	1.45752
3.308E-9	1.45835
3.312E-9	1.45911
3.315E-9	1.45989
3.319E-9	1.46071
3.323E-9	1.46161
3.328E-9	1.46263
3.333E-9	1.46384
3.340E-9	1.46530
3.347E-9	1.46697
3.356E-9	1.46891
3.367E-9	1.47127
3.381E-9	1.47429
3.400E-9	1.47845
3.421E-9	1.48288
3.443E-9	1.48760
3.462E-9	1.49154
3.490E-9	1.49709
3.509E-9	1.50101
3.527E-9	1.50460
3.553E-9	1.50971
3.581E-9	1.51522
3.613E-9	1.52127
3.640E-9	1.52652
3.663E-9	1.53063
3.684E-9	1.53459
3.706E-9	1.53854
3.725E-9	1.54200
3.740E-9	1.54452
3.752E-9	1.54667
3.767E-9	1.54932
3.778E-9	1.55117
3.788E-9	1.55289
3.801E-9	1.55505
3.813E-9	1.55723
3.824E-9	1.55902
3.832E-9	1.56035
3.838E-9	1.56142
3.849E-9	1.56323
3.855E-9	1.56421
3.861E-9	1.56521
3.867E-9	1.56618
3.873E-9	1.56706
3.878E-9	1.56788
3.883E-9	1.56880
3.888E-9	1.56947
3.891E-9	1.56999
3.893E-9	1.57038
3.896E-9	1.57079
3.899E-9	1.57136
3.901E-9	1.57168
3.903E-9	1.57198
3.905E-9	1.57229
3.907E-9	1.57262
3.909E-9	1.57297
3.911E-9	1.57325
3.913E-9	1.57351
3.915E-9	1.57376
3.916E-9	1.57402
3.917E-9	1.57422
3.919E-9	1.57439
3.920E-9	1.57462
3.922E-9	1.57487
3.923E-9	1.57512
3.925E-9	1.57538
3.927E-9	1.57566
3.929E-9	1.57596
3.931E-9	1.57629
3.932E-9	1.57654
3.934E-9	1.57678
3.936E-9	1.57710
3.939E-9	1.57759
3.942E-9	1.57800
3.944E-9	1.57840
3.947E-9	1.57880
3.950E-9	1.57923
3.953E-9	1.57969
3.956E-9	1.58022
3.959E-9	1.58073
3.963E-9	1.58122
3.964E-9	1.58147
3.966E-9	1.58173
3.968E-9	1.58198
3.970E-9	1.58239
3.973E-9	1.58271
3.975E-9	1.58302
3.977E-9	1.58345
3.980E-9	1.58381
3.983E-9	1.58427
3.985E-9	1.58459
3.986E-9	1.58478
3.987E-9	1.58496
3.988E-9	1.58511
3.990E-9	1.58527
3.991E-9	1.58545
3.992E-9	1.58566
3.994E-9	1.58588
3.995E-9	1.58611
3.997E-9	1.58636
3.999E-9	1.58662
4.000E-9	1.58690
4.003E-9	1.58722
4.005E-9	1.58758
4.008E-9	1.58801
4.012E-9	1.58854
4.015E-9	1.58912
4.019E-9	1.58970
4.024E-9	1.59031
4.028E-9	1.59096
4.033E-9	1.59168
4.039E-9	1.59250
4.045E-9	1.59346
4.053E-9	1.59462
4.063E-9	1.59594
4.073E-9	1.59740
4.084E-9	1.59892
4.089E-9	1.59956
4.094E-9	1.60028
4.098E-9	1.60088
4.102E-9	1.60138
4.106E-9	1.60186
4.109E-9	1.60234
4.113E-9	1.60282
4.116E-9	1.60333
4.120E-9	1.60389
4.125E-9	1.60457
4.130E-9	1.60524
4.133E-9	1.60558
4.135E-9	1.60592
4.137E-9	1.60617
4.139E-9	1.60635
4.140E-9	1.60654
4.142E-9	1.60679
4.144E-9	1.60704
4.145E-9	1.60728
4.147E-9	1.60754
4.149E-9	1.60782
4.152E-9	1.60813
4.154E-9	1.60847
4.157E-9	1.60884
4.160E-9	1.60926
4.163E-9	1.60975
4.168E-9	1.61033
4.173E-9	1.61106
4.180E-9	1.61206
4.189E-9	1.61323
4.199E-9	1.61449
4.210E-9	1.61604
4.225E-9	1.61802
4.239E-9	1.61980
4.252E-9	1.62145
4.265E-9	1.62312
4.278E-9	1.62483
4.293E-9	1.62664
4.309E-9	1.62861
4.326E-9	1.63080
4.347E-9	1.63329
4.371E-9	1.63618
4.398E-9	1.63941
4.419E-9	1.64175
4.439E-9	1.64406
4.454E-9	1.64580
4.471E-9	1.64767
4.486E-9	1.64939
4.503E-9	1.65121
4.523E-9	1.65339
4.541E-9	1.65530
4.561E-9	1.65737
4.581E-9	1.65946
4.597E-9	1.66113
4.609E-9	1.66234
4.618E-9	1.66319
4.626E-9	1.66402
4.638E-9	1.66521
4.648E-9	1.66619
4.655E-9	1.66691
4.663E-9	1.66767
4.670E-9	1.66839
4.678E-9	1.66918
4.685E-9	1.66980
4.690E-9	1.67028
4.696E-9	1.67083
4.702E-9	1.67141
4.709E-9	1.67208
4.714E-9	1.67256
4.718E-9	1.67294
4.723E-9	1.67338
4.727E-9	1.67376
4.730E-9	1.67406
4.733E-9	1.67433
4.735E-9	1.67452
4.736E-9	1.67468
4.739E-9	1.67489
4.741E-9	1.67511
4.743E-9	1.67533
4.746E-9	1.67559
4.748E-9	1.67574
4.749E-9	1.67588
4.752E-9	1.67608
4.753E-9	1.67624
4.755E-9	1.67640
4.757E-9	1.67657
4.759E-9	1.67672
4.760E-9	1.67685
4.762E-9	1.67702
4.764E-9	1.67720
4.766E-9	1.67737
4.768E-9	1.67756
4.770E-9	1.67779
4.772E-9	1.67795
4.774E-9	1.67813
4.776E-9	1.67831
4.779E-9	1.67857
4.782E-9	1.67888
4.786E-9	1.67919
4.788E-9	1.67942
4.791E-9	1.67968
4.795E-9	1.67999
4.798E-9	1.68026
4.799E-9	1.68038
4.801E-9	1.68051
4.802E-9	1.68062
4.803E-9	1.68072
4.804E-9	1.68084
4.806E-9	1.68099
4.808E-9	1.68117
4.811E-9	1.68140
4.813E-9	1.68164
4.815E-9	1.68176
4.816E-9	1.68188
4.817E-9	1.68198
4.819E-9	1.68209
4.820E-9	1.68222
4.821E-9	1.68234
4.823E-9	1.68246
4.824E-9	1.68259
4.826E-9	1.68270
4.827E-9	1.68281
4.828E-9	1.68292
4.830E-9	1.68305
4.831E-9	1.68320
4.833E-9	1.68339
4.836E-9	1.68362
4.839E-9	1.68385
4.841E-9	1.68406
4.844E-9	1.68426
4.846E-9	1.68447
4.849E-9	1.68470
4.852E-9	1.68494
4.855E-9	1.68522
4.858E-9	1.68553
4.863E-9	1.68592
4.868E-9	1.68634
4.873E-9	1.68680
4.879E-9	1.68731
4.886E-9	1.68789
4.894E-9	1.68854
4.903E-9	1.68924
4.911E-9	1.68997
4.922E-9	1.69081
4.934E-9	1.69179
4.945E-9	1.69271
4.954E-9	1.69337
4.961E-9	1.69395
4.968E-9	1.69449
4.973E-9	1.69490
4.979E-9	1.69535
4.986E-9	1.69588
4.992E-9	1.69636
5.000E-9	1.69700
5.007E-9	1.69755
5.013E-9	1.69804
5.020E-9	1.69857
5.029E-9	1.69919
5.038E-9	1.69994
5.051E-9	1.70089
5.068E-9	1.70215
5.090E-9	1.70375
5.115E-9	1.70557
5.146E-9	1.70775
5.186E-9	1.71050
5.244E-9	1.71432
5.302E-9	1.71803
5.330E-9	1.71975
5.361E-9	1.72163
5.385E-9	1.72305
5.408E-9	1.72440
5.445E-9	1.72646
5.474E-9	1.72810
5.500E-9	1.72949
5.527E-9	1.73092
5.557E-9	1.73246
5.590E-9	1.73416
5.629E-9	1.73610
5.677E-9	1.73836
5.735E-9	1.74105
5.811E-9	1.74435
5.914E-9	1.74859
6.069E-9	1.75438
6.303E-9	1.76192
6.569E-9	1.76908
6.877E-9	1.77574
7.246E-9	1.78192
7.623E-9	1.78664
8.000E-9	1.79014
8.000E-9	1.79014
8.000E-9	1.79014
8.000E-9	1.79014
8.000E-9	1.79014
8.000E-9	1.79014
8.000E-9	1.79014
8.001E-9	1.79014
8.001E-9	1.79015
8.002E-9	1.79015
8.003E-9	1.79017
8.004E-9	1.79017
8.005E-9	1.79018
8.006E-9	1.79019
8.008E-9	1.79020
8.009E-9	1.79021
8.010E-9	1.79022
8.010E-9	1.79022
8.010E-9	1.79022
8.010E-9	1.79022
8.011E-9	1.79022
8.011E-9	1.79023
8.012E-9	1.79023
8.013E-9	1.79024
8.014E-9	1.79025
8.016E-9	1.79026
8.019E-9	1.79029
8.026E-9	1.79033
8.035E-9	1.79041
8.045E-9	1.79048
8.055E-9	1.79055
8.064E-9	1.79062
8.074E-9	1.79069
8.083E-9	1.79076
8.094E-9	1.79083
8.104E-9	1.79091
8.115E-9	1.79099
8.127E-9	1.79107
8.140E-9	1.79116
8.154E-9	1.79126
8.169E-9	1.79136
8.186E-9	1.79147
8.205E-9	1.79159
8.226E-9	1.79173
8.250E-9	1.79188
8.277E-9	1.79206
8.310E-9	1.79226
8.350E-9	1.79249
8.400E-9	1.79278
8.466E-9	1.79314
8.560E-9	1.79363
8.710E-9	1.79433
8.860E-9	1.79496
9.010E-9	1.79552
9.011E-9	1.79552
9.012E-9	1.79553
9.014E-9	1.79553
9.016E-9	1.79554
9.018E-9	1.79555
9.020E-9	1.79555
9.020E-9	1.79555
9.020E-9	1.79555
9.021E-9	1.79555
9.021E-9	1.79556
9.022E-9	1.79556
9.023E-9	1.79556
9.025E-9	1.79557
9.028E-9	1.79558
9.032E-9	1.79559
9.041E-9	1.79563
9.059E-9	1.79569
9.095E-9	1.79581
9.167E-9	1.79603
9.311E-9	1.79645
9.599E-9	1.79717
10.17E-9	1.79822
11.09E-9	1.79920
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.00E-9	1.79967
12.01E-9	1.79967
12.01E-9	1.79967
12.02E-9	1.79967
12.02E-9	1.79967
12.03E-9	1.79968
12.04E-9	1.79968
12.04E-9	1.79968
12.05E-9	1.79968
12.05E-9	1.79968
12.06E-9	1.79968
12.06E-9	1.79968
12.07E-9	1.79968
12.07E-9	1.79969
12.08E-9	1.79969
12.08E-9	1.79969
12.09E-9	1.79969
12.09E-9	1.79969
12.09E-9	1.79969
12.09E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.10E-9	1.79969
12.11E-9	1.79969
12.11E-9	1.79969
12.11E-9	1.79970
12.12E-9	1.79970
12.12E-9	1.79970
12.12E-9	1.79970
12.12E-9	1.79970
12.13E-9	1.79970
12.13E-9	1.79970
12.13E-9	1.79970
12.13E-9	1.79970
12.14E-9	1.79970
12.14E-9	1.79970
12.14E-9	1.79970
12.15E-9	1.79970
12.15E-9	1.79970
12.16E-9	1.79971
12.17E-9	1.79971
12.18E-9	1.79971
12.19E-9	1.79971
12.20E-9	1.79971
12.22E-9	1.79972
12.23E-9	1.79972
12.24E-9	1.79972
12.25E-9	1.79972
12.27E-9	1.79973
12.28E-9	1.79973
12.28E-9	1.79973
12.28E-9	1.79973
12.28E-9	1.79973
12.28E-9	1.79973
12.28E-9	1.79973
12.28E-9	1.79973
12.28E-9	1.79973
12.28E-9	1.79973
12.28E-9	1.79973
12.29E-9	1.79973
12.29E-9	1.79973
12.29E-9	1.79973
12.30E-9	1.79973
12.31E-9	1.79974
12.32E-9	1.79974
12.33E-9	1.79974
12.35E-9	1.79974
12.37E-9	1.79975
12.38E-9	1.79975
12.39E-9	1.79975
12.41E-9	1.79975
12.43E-9	1.79976
12.44E-9	1.79976
12.47E-9	1.79976
12.52E-9	1.79977
12.55E-9	1.79978
12.60E-9	1.79978
12.64E-9	1.79979
12.68E-9	1.79980
12.72E-9	1.79980
12.75E-9	1.79981
12.78E-9	1.79981
12.81E-9	1.79981
12.85E-9	1.79982
12.90E-9	1.79983
